State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,FluB_Rpt,FluB_Ind,FluB_Exp,HepA_Rpt,HepA_Ind,HepA_Exp,HepB_Rpt,HepB_Ind,HepB_Exp,Meas_Rpt,Meas_Ind,Meas_Exp,Pert_Rpt,Pert_Ind,Pert_Exp,CRS_Rpt,CRS_Ind,CRS_Exp,Syphilis_Rpt,Syphilis_Ind,Syphilis_Exp,ID_Time_Span,Pap_Smear,CI_Min_Pap_Smear,CI_Max_Pap_Smear,Mammogram,CI_Min_Mammogram,CI_Max_Mammogram,Proctoscopy,CI_Min_Proctoscopy,CI_Max_Proctoscopy,Pneumo_Vax,CI_Min_Pneumo_Vax,CI_Max_Pneumo_Vax,Flu_Vac,CI_Min_Flu_Vac,CI_Max_Flu_Vac
16,7,Bear Lake,Idaho,ID,40,0,3,0,2,4,3,0,3,1,0,3,0,4,4,2,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
16,9,Benewah,Idaho,ID,42,0,3,0,8,4,6,2,3,2,0,3,0,11,4,3,0,3,0,0,3,3,1994-2003,77,68.1,85.8,-1111.1,-1111.1,-1111.1,24.9,15,34.9,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
16,11,Bingham,Idaho,ID,33,0,3,0,13,4,4,2,3,4,0,3,0,0,3,6,0,3,0,0,3,4,1999-2003,74.4,69.8,79,68.4,61.4,75.3,31.8,26.1,37.6,49.8,42.8,56.8,65.2,58.6,71.9
16,13,Blaine,Idaho,ID,37,0,3,0,14,4,7,4,4,4,1,4,0,92,4,11,0,3,0,0,3,0,1994-2003,84.5,78,91,-1111.1,-1111.1,-1111.1,51.5,42.2,60.8,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
16,15,Boise,Idaho,ID,80,0,3,1,8,4,6,0,3,2,0,3,0,1,4,3,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
16,17,Bonner,Idaho,ID,33,1,4,0,2,3,4,7,4,4,0,3,0,32,4,6,0,3,0,0,3,4,1999-2003,74.9,69.9,79.9,71.1,63.9,78.3,28.2,22.7,33.8,57.2,49.8,64.7,66,59.2,72.7
16,19,Bonneville,Idaho,ID,20,0,3,0,31,4,13,3,3,13,0,3,0,8,4,8,0,3,0,1,3,4,1999-2003,72.7,69.2,76.2,69.9,64.6,75.2,40.9,36.5,45.4,56.9,51.6,62.2,63.6,58.6,68.7
16,21,Boundary,Idaho,ID,42,0,3,0,6,4,7,1,3,2,0,3,0,28,4,3,0,3,0,0,3,3,1994-2003,69.7,60,79.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
16,23,Butte,Idaho,ID,80,0,3,0,2,4,3,0,3,1,0,3,0,0,3,1,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
16,25,Camas,Idaho,ID,78,0,3,0,0,3,1,2,4,0,0,3,0,0,3,0,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
16,27,Canyon,Idaho,ID,6,0,3,0,12,4,13,0,3,17,0,3,0,28,4,17,0,3,0,9,4,9,2001-2003,75.9,73,78.7,68.1,63.6,72.7,38.5,34.6,42.4,65.8,61.3,70.3,62.9,58.3,67.6
16,29,Caribou,Idaho,ID,78,1,4,0,5,4,4,0,3,1,0,3,0,0,3,4,0,3,0,0,3,0,1994-2003,77.8,68.4,87.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
16,31,Cassia,Idaho,ID,42,0,3,0,41,4,15,10,4,4,1,3,0,33,4,6,0,3,0,0,3,6,1994-2003,66.6,59.2,74,-1111.1,-1111.1,-1111.1,34,25.7,42.2,57.2,47.7,66.7,70.8,62.3,79.4
16,33,Clark,Idaho,ID,78,0,3,0,0,3,1,0,3,0,0,3,0,3,4,0,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
16,35,Clearwater,Idaho,ID,80,0,3,1,25,4,9,5,4,3,0,3,0,1,3,4,0,3,0,0,3,0,1994-2003,72.9,65.2,80.5,-1111.1,-1111.1,-1111.1,36.7,28.3,45.1,71.8,63.3,80.4,65.8,56.8,74.9
16,37,Custer,Idaho,ID,80,0,3,0,2,3,4,1,4,1,0,3,0,14,4,2,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
16,39,Elmore,Idaho,ID,39,0,3,0,18,4,11,5,4,6,0,3,0,26,4,8,0,3,0,0,3,3,1994-2003,84.1,77.4,90.8,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
16,41,Franklin,Idaho,ID,39,0,3,0,1,3,4,0,3,2,0,3,0,0,3,3,0,3,0,0,3,1,1994-2003,62.6,52.6,72.6,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
16,43,Fremont,Idaho,ID,83,1,4,1,12,4,13,1,4,2,0,3,0,2,4,1,0,3,0,0,3,0,1994-2003,77.6,69.8,85.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,74,64.3,83.7
16,45,Gem,Idaho,ID,43,0,3,0,18,4,9,5,4,3,0,3,0,11,4,3,0,3,0,0,3,4,1994-2003,71.2,62.1,80.4,-1111.1,-1111.1,-1111.1,21.8,14.4,29.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
16,47,Gooding,Idaho,ID,43,0,3,0,7,3,8,4,4,3,0,3,0,27,4,3,0,3,0,0,3,4,1994-2003,68.4,60.4,76.3,-1111.1,-1111.1,-1111.1,39.1,29.4,48.8,-1111.1,-1111.1,-1111.1,64.8,54.9,74.8
16,49,Idaho,Idaho,ID,84,0,3,0,16,4,6,1,4,2,0,3,0,10,4,3,0,3,0,0,3,0,1994-2003,71.4,65.4,77.5,66,57.5,74.4,32.3,25.9,38.8,60.8,53.1,68.6,53.2,45.3,61.1
16,51,Jefferson,Idaho,ID,39,1,4,0,17,4,8,5,4,4,0,3,0,13,4,6,0,3,0,0,3,2,1994-2003,66.5,58.9,74.1,-1111.1,-1111.1,-1111.1,38.9,30.7,47.1,-1111.1,-1111.1,-1111.1,67.8,58.2,77.4
16,53,Jerome,Idaho,ID,42,0,3,0,45,4,13,1,3,4,0,3,0,25,4,5,0,3,0,0,3,5,1994-2003,59.1,49.5,68.7,-1111.1,-1111.1,-1111.1,31.1,22.3,40,-1111.1,-1111.1,-1111.1,73.1,63.8,82.5
16,55,Kootenai,Idaho,ID,19,1,3,6,16,4,11,8,3,11,0,3,0,191,4,22,0,3,0,0,3,0,1999-2003,78.3,75.2,81.5,77.3,73.1,81.5,44.8,40.8,48.7,60.9,56.4,65.3,64.7,60.4,69
16,57,Latah,Idaho,ID,28,0,3,2,5,4,3,1,3,3,0,3,0,4,4,5,0,3,0,0,3,2,1999-2003,79.7,75.1,84.2,69,61.4,76.5,43.2,37.1,49.3,58.2,50.5,65.9,74.5,68,80.9
16,59,Lemhi,Idaho,ID,85,0,3,0,7,4,5,1,4,2,0,3,0,1,4,3,0,3,0,0,3,0,1994-2003,76.6,67.5,85.7,-1111.1,-1111.1,-1111.1,29.4,19.5,39.4,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
16,61,Lewis,Idaho,ID,43,0,3,0,9,4,2,0,3,1,0,3,0,5,4,1,0,3,0,0,3,1,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
16,63,Lincoln,Idaho,ID,83,0,3,0,10,4,4,0,3,1,0,3,0,0,3,0,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
16,65,Madison,Idaho,ID,42,0,3,0,8,3,19,1,3,5,0,3,0,16,4,8,0,3,0,0,3,8,1994-2003,58.9,50.5,67.4,-1111.1,-1111.1,-1111.1,44,34.8,53.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
16,67,Minidoka,Idaho,ID,42,1,3,0,27,4,14,11,4,4,0,3,0,45,4,6,0,3,0,1,3,6,1994-2003,67.3,60,74.5,-1111.1,-1111.1,-1111.1,31.7,23.6,39.7,66.2,57.4,75,67.5,58.7,76.2
16,69,Nez Perce,Idaho,ID,30,2,4,0,2,3,4,1,3,4,0,3,0,5,4,6,0,3,0,0,3,2,1999-2003,76.7,72.9,80.6,72.9,67.5,78.3,52.4,47.2,57.5,62.5,57.1,67.8,70.8,65.8,75.9
16,71,Oneida,Idaho,ID,82,0,3,0,1,4,2,0,3,0,0,3,0,2,4,0,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
16,73,Owyhee,Idaho,ID,86,0,3,1,19,4,16,2,4,3,0,3,0,5,4,3,0,3,0,2,4,1,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
16,75,Payette,Idaho,ID,43,0,3,0,19,4,12,7,4,4,0,3,0,12,4,4,0,3,0,3,4,6,1994-2003,67.4,59,75.9,72.1,62.9,81.3,32.8,24.6,41.1,64.7,55.7,73.8,59.3,49.3,69.2
16,77,Power,Idaho,ID,83,0,3,1,12,4,8,1,4,2,0,3,0,3,4,1,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
16,79,Shoshone,Idaho,ID,87,0,3,0,33,4,11,4,4,5,0,3,0,82,4,10,0,3,0,0,3,0,1994-2003,65.7,57,74.4,-1111.1,-1111.1,-1111.1,30.3,21.7,38.9,-1111.1,-1111.1,-1111.1,64.5,54.5,74.5
16,81,Teton,Idaho,ID,38,0,3,0,2,4,2,0,3,1,0,3,1,1,4,2,0,3,0,0,3,0,1994-2003,78.1,68.3,87.9,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
16,83,Twin Falls,Idaho,ID,20,0,3,0,15,4,10,5,3,10,0,3,0,34,4,7,0,3,0,3,4,3,1999-2003,72.4,68.6,76.3,71.6,66.3,76.9,38.5,33.9,43.2,69,64.1,73.9,70.1,65.3,74.8
16,85,Valley,Idaho,ID,80,0,3,1,2,3,8,3,4,2,0,3,0,1,3,4,0,3,0,1,4,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
16,87,Washington,Idaho,ID,43,0,3,0,14,4,6,6,4,2,0,3,0,3,4,2,0,3,0,0,3,3,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,20.4,11.2,29.7,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,1,Adams,Illinois,IL,21,10,4,3,3,3,7,6,4,7,0,3,0,17,4,10,0,3,0,2,4,3,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,3,Alexander,Illinois,IL,76,0,3,0,1,3,4,0,3,3,0,3,0,0,3,1,0,3,0,27,4,10,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,5,Bond,Illinois,IL,60,0,3,0,5,4,7,4,4,2,0,3,0,1,3,5,0,3,0,2,4,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,7,Boone,Illinois,IL,48,1,3,2,9,4,4,1,3,2,0,3,0,3,3,9,0,3,0,1,3,0,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,9,Brown,Illinois,IL,59,0,3,0,0,3,3,5,4,1,0,3,0,1,3,1,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,11,Bureau,Illinois,IL,27,3,4,2,2,3,2,3,4,2,0,3,0,2,3,4,0,3,0,0,3,0,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,13,Calhoun,Illinois,IL,59,0,3,0,0,3,2,0,3,1,0,3,0,1,4,1,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,15,Carroll,Illinois,IL,55,0,3,0,1,3,3,2,3,2,0,3,0,6,4,3,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,17,Cass,Illinois,IL,60,0,3,0,2,3,5,3,4,1,0,3,0,0,3,4,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,19,Champaign,Illinois,IL,14,6,4,5,7,3,11,0,3,11,0,3,0,36,4,16,0,3,0,11,4,11,2001-2003,81.9,74.6,89.1,90.7,83,98.4,-1111.1,-1111.1,-1111.1,76.2,66.3,86.1,79.5,70.3,88.6
17,21,Christian,Illinois,IL,26,0,3,2,3,4,4,0,3,2,0,3,0,1,3,4,0,3,0,2,4,2,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,23,Clark,Illinois,IL,60,1,4,0,2,3,7,3,4,2,0,3,0,1,3,5,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,25,Clay,Illinois,IL,60,0,3,0,0,3,6,1,3,1,0,3,0,1,3,4,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,27,Clinton,Illinois,IL,47,1,4,0,3,4,4,1,3,2,0,3,0,2,3,4,0,3,0,1,4,0,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,29,Coles,Illinois,IL,19,2,4,3,0,3,5,0,3,5,0,3,0,59,4,10,0,3,0,0,3,0,1999-2003,93.2,86.5,99.8,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,31,Cook,Illinois,IL,1,157,4,0,529,3,644,290,3,483,4,3,0,129,3,483,0,3,0,1049,4,644,2001-2003,83.2,81.5,84.8,80.3,77.8,82.7,38.8,36.4,41.2,51.7,48.9,54.5,56.8,54,59.6
17,33,Crawford,Illinois,IL,55,0,3,0,1,3,4,3,3,2,0,3,0,23,4,4,0,3,0,1,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,35,Cumberland,Illinois,IL,57,1,4,0,1,3,3,0,3,0,0,3,0,2,4,3,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,37,DeKalb,Illinois,IL,17,2,3,5,13,4,9,6,3,5,2,3,0,8,3,23,0,3,0,4,4,0,1999-2003,83.1,73.9,92.2,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,39,De Witt,Illinois,IL,55,0,3,0,0,3,3,2,3,2,0,3,0,6,4,3,0,3,0,2,4,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,41,Douglas,Illinois,IL,57,0,3,0,1,3,6,0,3,0,0,3,0,14,4,6,0,3,0,2,4,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,43,DuPage,Illinois,IL,2,22,3,28,54,3,110,34,3,55,0,3,0,27,3,83,0,3,0,27,3,28,2001-2003,85.6,82.6,88.6,78.2,72.4,84,45.4,40.2,50.5,57.9,51.6,64.1,65.4,59.4,71.5
17,45,Edgar,Illinois,IL,60,2,4,0,4,3,8,4,4,2,0,3,0,2,3,6,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,47,Edwards,Illinois,IL,55,0,3,0,0,3,1,1,3,1,0,3,0,0,3,1,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,49,Effingham,Illinois,IL,47,1,4,0,3,4,3,0,3,2,0,3,0,3,4,3,0,3,0,0,3,0,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,51,Fayette,Illinois,IL,60,0,3,0,2,3,9,3,3,2,0,3,0,2,3,6,0,3,0,1,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,53,Ford,Illinois,IL,55,0,3,0,2,3,3,2,3,1,0,3,0,0,3,3,0,3,0,1,4,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,55,Franklin,Illinois,IL,50,4,4,0,1,3,4,0,3,4,0,3,0,2,4,2,0,3,0,0,3,2,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,57,Fulton,Illinois,IL,30,6,4,0,3,3,4,2,3,4,0,3,0,4,4,6,0,3,0,0,3,2,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,59,Gallatin,Illinois,IL,62,0,3,0,0,3,5,1,3,1,0,3,0,0,3,3,0,3,0,0,3,1,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,61,Greene,Illinois,IL,40,0,3,0,0,3,6,0,3,1,0,3,0,9,4,4,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,63,Grundy,Illinois,IL,48,1,4,2,9,4,4,1,4,2,0,3,0,2,3,8,0,3,0,0,3,0,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,65,Hamilton,Illinois,IL,62,0,3,0,1,3,7,1,3,2,0,3,0,0,3,3,0,3,0,0,3,1,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,67,Hancock,Illinois,IL,55,0,3,0,2,3,4,1,3,2,0,3,0,7,4,4,0,3,0,1,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,69,Hardin,Illinois,IL,72,0,3,0,0,3,3,0,3,1,0,3,0,0,3,0,0,3,0,0,3,1,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,71,Henderson,Illinois,IL,54,0,3,0,1,3,2,0,3,1,0,3,0,1,4,2,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,73,Henry,Illinois,IL,18,0,3,3,4,3,8,5,4,3,0,3,0,17,4,13,0,3,0,0,3,0,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,75,Iroquois,Illinois,IL,27,2,4,2,0,3,2,0,3,2,0,3,0,1,3,3,0,3,0,0,3,0,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,77,Jackson,Illinois,IL,8,1,3,3,5,4,9,0,3,12,0,3,0,0,3,6,0,3,0,1,3,9,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,79,Jasper,Illinois,IL,56,0,3,0,0,3,2,0,3,0,0,3,0,0,3,2,0,3,0,1,4,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,81,Jefferson,Illinois,IL,34,0,3,0,5,3,6,1,3,4,0,3,0,2,3,2,0,3,0,1,3,0,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,83,Jersey,Illinois,IL,38,4,4,0,6,4,9,2,4,2,51,4,2,4,4,6,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,85,Jo Daviess,Illinois,IL,57,1,3,0,2,3,7,0,3,0,0,3,0,5,4,7,0,3,0,0,3,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,87,Johnson,Illinois,IL,64,0,3,0,0,3,4,1,3,3,0,3,0,0,3,3,0,3,0,3,4,0,1994-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,89,Kane,Illinois,IL,10,15,4,13,57,4,27,20,4,27,0,3,0,10,3,40,0,3,0,17,3,13,2001-2003,80.5,74.7,86.4,85.3,78.4,92.1,38.2,30.4,46,62.8,53.8,71.8,62.3,53.5,71.1
17,91,Kankakee,Illinois,IL,15,2,3,3,6,3,9,3,3,6,0,3,0,2,3,6,0,3,0,1,3,3,2001-2003,82.2,73.4,91,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,93,Kendall,Illinois,IL,48,1,3,3,3,3,6,1,3,3,1,3,0,2,3,12,0,3,0,0,3,0,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,95,Knox,Illinois,IL,21,1,3,3,7,4,6,2,3,6,0,3,0,1,3,8,0,3,0,0,3,3,1999-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
17,97,Lake,Illinois,IL,2,16,3,20,46,3,81,13,3,40,0,3,0,23,3,61,0,3,0,10,3,20,2001-2003,78.5,73.3,83.6,81.4,74.9,87.8,40.2,34.3,46.1,57.1,49.4,64.9,58.9,51.2,66.6
17,99,La Salle,Illinois,IL,13,3,3,3,2,3,7,1,3,7,0,3,0,3,3,10,0,3,0,0,3,3,2001-2003,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1
